lat,lon,T_cold,GDD0,P_season,TP_syn,Aridity,ISO
55.2732388029718,-122.535477109734,-133,1404,26,20,-15,27
36.9145333026624,-108.930656298963,-17,4380,40,11,130,40
44.0539672935163,-114.882647155241,-103,1689,35,-83,56,41
31.7524033344167,-115.846391714931,65,4635,75,-38,57,49
32.7409116460461,-117.137686171368,133,6168,94,-89,102,51
24.9218729933303,-106.829352806768,190,8766,92,60,21,61
58.9497673578465,-127.039535898888,-213,1251,44,59,18,26
54.2544342199898,-127.42700441996,-90,1641,39,-41,-8,29
55.1096220850097,-121.407034749588,-140,1104,25,56,-26,29
39.0013752204349,-117.139892979289,-12,3561,14,10,121,43
35.1872303851943,-115.424838815495,41,4812,59,-24,82,38
38.8610246738886,-119.23947246335,-11,3396,26,-68,134,46
25.3781601892113,-101.719263357793,123,7230,69,77,90,54
37.5246712079862,-112.027967255888,-13,3516,37,15,89,42
52.5472478737406,-119.97667568844,-125,648,18,-22,-32,30
29.7988036679694,-110.469945022872,131,7518,78,55,72,52
25.6951083259838,-106.949272591543,100,5418,78,50,-45,60
49.1200481505501,-111.063948344007,-93,2634,51,79,60,33
31.576160009383,-108.724554353926,45,4959,68,48,53,49
29.5351892299614,-110.976012808342,148,8028,85,53,118,54
26.7507621987944,-113.086190652434,166,7704,100,13,206,61
44.9098913736203,-121.293494453167,-4,2955,60,-94,18,43
30.8910691105585,-108.548473815624,71,6048,67,52,81,51
40.4511284178604,-113.334773208895,-29,3918,25,44,125,33
43.596145373847,-105.973844276116,-58,2844,54,60,41,36
30.502905639381,-103.738412039198,70,5718,66,88,70,50
37.4451439071225,-117.21260307338,12,4647,23,9,162,39
44.032577190285,-105.449445631851,-68,2916,60,68,36,34
37.5936582550917,-120.20308776749,63,5340,94,-97,2,46
40.295423376437,-110.529147780551,-70,2907,16,73,84,37
51.4408461485513,-118.889216718747,-66,2478,25,-61,-15,30
29.7541616747315,-107.73942045211,43,4590,73,70,40,51
44.4244734881777,-106.219299230719,-70,2985,58,67,47,35
40.7749520804643,-108.338512809686,-78,2616,29,67,86,40
41.1110458676071,-113.075049820829,-30,3867,22,28,97,33
53.5591239700704,-121.01557542315,-121,912,17,-5,-50,32
54.2600136941175,-123.356770229823,-118,1890,32,19,12,31
49.8068747252975,-118.956682423502,-93,1470,22,12,24,30
35.2389001845581,-116.661367467711,78,6768,60,-39,232,40
39.5916404330154,-123.4934519024,50,3870,93,-93,-89,53
48.3003362584423,-118.681985469455,-54,2673,33,-66,72,36
53.5323408088811,-122.373354961503,-126,1173,22,19,-25,33
41.2881412572333,-108.339720223481,-75,2433,37,82,95,39
34.4375140309843,-111.674257893035,54,5268,60,-12,27,47
35.7597297884562,-114.149702394585,66,6291,56,-15,165,39
41.1244406826429,-112.890950021373,-37,3495,19,-9,74,33
54.2288909510626,-119.917575288223,-123,921,23,70,-36,30
50.1692823739741,-109.137365571777,-138,2571,46,77,55,29
34.1331957937624,-118.91574886741,96,5301,96,-87,21,50
55.083491356584,-128.202618049965,-76,2193,45,-42,-6,29
50.5673781392901,-118.180410842592,-118,825,19,-52,-6,28
37.0232419250375,-119.067288837786,11,2586,89,-93,-59,44
42.1253823181208,-114.14025818933,-63,2157,23,-46,65,39
41.3911550071325,-116.902735974676,-34,2673,41,-73,79,42
52.7578323636331,-128.328758629,5,2586,49,-69,-180,26
23.6772231329357,-104.169938230566,108,5943,89,67,40,59
54.0353159828461,-118.386579266623,-111,1554,37,82,-13,32
52.2143231101197,-126.158689953905,-75,1095,33,-63,-16,35
51.193376783235,-119.127251225007,-91,1659,24,-47,-4,29
39.6756695649426,-117.183569237411,-11,3459,33,-51,97,41
37.7639538930681,-110.641600952873,-22,3969,33,46,117,35
47.1455837134048,-115.033062607704,-70,1824,30,-78,11,38
19.6394617220306,-98.9385551706022,115,5439,84,77,15,70
48.1323412950753,-122.356649849951,37,3537,47,-93,-44,40
46.6394233821553,-109.479680362224,-68,2358,51,74,21,37
44.6267815967771,-119.620685622531,4,3504,43,-68,53,45
59.0115280048428,-133.843425525957,-145,900,37,18,4,28
28.0975273650944,-106.491629353008,81,5820,91,65,49,51
46.7066534293374,-117.087260128726,-17,3012,49,-93,15,36
30.1426168762898,-100.041099316726,76,6465,45,86,30,43
46.4452553352092,-122.03564181956,17,3243,68,-94,-129,43
38.5866779330744,-113.548885956041,-45,2361,11,-3,44,42
37.252484161518,-116.554499857293,5,3888,26,-35,108,40
58.3406689572675,-135.303693109948,-55,1440,39,-1,-78,30
40.3344359616455,-119.911898010016,-4,3495,54,-92,91,43
38.5117034809068,-117.733087953837,-20,3105,21,72,126,43
50.6119937236405,-116.878706508393,-136,633,13,-45,-2,29
40.104613615485,-112.186241949262,-34,3462,17,-21,69,36
39.0832321123246,-119.505542314985,-17,2709,48,-90,82,44
34.1076870156137,-116.594259989045,46,4491,72,-88,22,48
57.447312940325,-131.609761363141,-118,663,32,7,-30,32
51.0405832048991,-116.421984899284,-136,903,17,0,-10,30
30.0989866777818,-99.8708242482723,74,6363,44,86,24,43
32.8725246119627,-106.97957770439,40,5304,67,67,101,46
51.814126881772,-120.738101069357,-88,2043,25,-6,10,31
42.7432503581666,-121.563770814101,-29,2280,62,-91,32,45
28.8099089646566,-111.118949434251,162,8643,89,55,154,51
32.5081792737541,-106.022969713967,55,5835,65,72,113,46
43.7345397035545,-113.329805249082,-88,2613,21,9,103,36
39.1089320047268,-119.075144771227,-6,3807,18,-27,170,45
44.439582925089,-121.878262789395,-32,1779,71,-92,-40,38
52.5650013901137,-119.035536860034,-116,1530,28,-43,-13,30
42.6514768925854,-119.117312628967,-13,2991,35,-52,85,45
30.2381568741741,-107.987718869099,65,5718,72,68,80,49
40.6169480643758,-116.092990708676,-30,2991,43,-71,74,39
43.6953048873315,-112.193400148753,-81,2799,20,18,97,35
40.0227048554013,-110.69464970446,-76,2241,10,14,61,36
39.6319123496469,-112.482196695375,-30,3861,25,-24,112,37
54.8718247130964,-125.323938111828,-123,1683,31,-1,27,29
46.3143973469475,-117.966309429202,4,3717,57,-95,11,38
39.3870321676687,-113.222197175497,-39,3216,20,19,88,39
40.6294500977217,-119.445741443116,1,3903,47,-86,104,43
28.1897296168137,-114.056748101543,156,7566,81,-37,243,60
40.422197162019,-107.810384055433,-80,2526,13,21,56,40
36.858379000712,-110.354977425422,-6,4197,42,28,105,34
59.19640355921,-120.121503371734,-240,1836,40,81,22,22
41.564595598301,-117.55762374253,-25,3084,45,-81,90,43
52.8609658770301,-121.005065602877,-101,1515,20,-40,-41,32
40.7639132376818,-104.2149415314,-39,3321,78,87,44,40
37.8645495024941,-111.125246900581,-30,3366,31,50,96,36
57.3562423962567,-128.969766200774,-151,1071,46,40,15,30
28.5078517226921,-108.535599524707,93,5874,79,63,2,55
57.7323071384484,-127.514197981539,-188,678,42,58,-1,28
34.3189952453703,-108.899376310649,-10,3228,56,66,57,50
42.2335489339747,-114.307235930885,-69,1944,28,-62,56,39
25.4471038881105,-106.550105216378,98,5346,79,46,-43,59
39.3339470531534,-118.386597263876,-8,3666,16,11,155,43
31.147041465008,-116.258248398541,121,6048,95,-84,114,61
40.5460502457619,-110.743329027354,-93,1179,20,-89,8,36
43.7330261154172,-110.818657802562,-133,663,18,-74,15,38
38.3967558341785,-115.482706911825,-32,2655,13,-38,63,42
44.6494979416774,-112.929036746591,-103,1437,27,67,36,38
36.141236900877,-116.048031769128,59,6252,42,-42,204,41
43.9046406337318,-123.463507242341,44,3909,79,-94,-88,46
32.7623511754542,-110.707157694992,91,6888,72,12,87,44
23.2587899579385,-101.354168680204,118,5916,73,67,85,66
18.9406226226649,-99.0382889946709,200,8088,92,34,14,72
55.4897702253349,-121.738535008668,-130,1677,32,57,-3,28
39.7205807630377,-110.427479877166,-73,2115,11,32,47,35
34.9275346577981,-111.581892161431,-6,3108,56,-1,6,45
30.5279344278827,-111.75370959247,115,7461,83,52,135,52
60.4750669323786,-129.202060344124,-240,1455,37,51,25,25
48.4083670437719,-123.696899271131,32,3150,73,-89,-84,40
48.9499617228767,-112.143771074309,-83,2538,65,78,47,33
39.8155772376999,-118.844488165731,-2,3990,28,-52,159,43
32.7956232905398,-105.481667637001,20,3819,54,75,23,47
29.1110839440628,-108.010953117252,46,4209,72,57,8,56
48.1480364872095,-117.013905337372,-39,2808,48,-88,5,36
29.2294649185374,-99.7527358548048,98,7320,44,79,49,41
36.4047404901337,-114.851955429218,70,6807,52,-24,208,37
43.437282565367,-116.767375608518,-12,4029,43,-70,118,38
17.7430335103057,-94.290210369381,222,9270,71,30,-57,58
44.0143660653736,-119.534456677539,-55,1986,39,-82,78,42
23.2234666544492,-109.7987442246,173,8256,97,66,98,56
25.1947916212268,-102.221211753194,138,7668,73,70,126,55
28.4521455997465,-113.313038035834,143,7374,93,-22,211,58
38.1825585336386,-119.922728296214,-15,2055,81,-93,4,44
27.760134631878,-112.828342775063,143,7404,93,11,202,58
50.7590616819915,-117.770520026311,-81,2169,31,-81,-10,29
37.7149584104844,-105.727882370565,-70,2679,59,88,82,41
49.2129820740215,-118.648505269222,-79,1902,19,-12,37,32
18.4967564621624,-98.9390193155788,203,8244,93,29,33,70
45.2103861016543,-113.206932736863,-101,1263,28,68,25,40
36.5838946319273,-105.826312283678,-54,2850,42,81,56,42
34.6085694208853,-117.533680963595,69,5769,82,-91,141,44
41.2696257501874,-118.530592366807,-40,2412,38,-78,72,42
30.4697072337998,-104.731495894057,69,6117,73,78,95,48
42.0793101085911,-122.689781727727,-24,1899,71,-92,-3,44
35.8787859629836,-106.803924008699,-41,2493,34,58,14,44
53.8860450119844,-128.084271072182,-79,1098,35,-58,-50,30
22.767786688918,-105.392989596709,196,8580,94,70,-7,61
50.4355906551992,-115.063245235813,-136,1014,16,32,-15,32
40.4651942306115,-122.530016358371,70,5769,89,-96,-38,42
33.623665560512,-109.224191083172,-6,2928,61,54,12,52
44.3666510466185,-112.716332470961,-98,1881,27,67,50,37
41.6434642192653,-105.968121528836,-55,2352,45,79,60,39
39.8717464966758,-108.707538501804,-70,2940,23,59,55,37
46.7553805970634,-121.687985059148,-30,1629,70,-92,-77,35
53.4443115239826,-124.412287785406,-120,1605,40,24,27,35
28.2855208050507,-109.345007040485,153,8298,84,56,57,54
23.4463098738136,-104.025398855755,93,5268,90,64,21,60
17.2459402226063,-94.378744920889,223,9252,63,28,-97,60
23.5117547711838,-106.161913719249,203,8925,82,64,36,59
44.2771629747946,-106.944531116698,-81,1671,36,46,21,36
24.2904467936079,-106.658150194157,192,8730,91,58,20,57
18.3261686618185,-93.5826886467103,225,9384,65,11,-26,62
18.1320084429215,-94.6218108827655,225,9342,78,43,-46,58
27.9050005008023,-109.86023576115,173,9093,90,61,118,54
22.0125117870499,-104.076148833377,158,7323,87,53,15,62
40.6838217826437,-114.581609248618,-50,2499,22,-37,59,39
41.5651253647585,-117.792098712776,-15,3492,46,-74,102,42
40.2013720683798,-118.167141358906,-22,3162,35,-60,106,43
54.9503325026131,-126.386927860363,-138,1257,34,11,18,31
46.7219471169039,-114.339842536288,-64,2019,16,11,39,38
54.5106204399547,-128.844519452076,-56,1680,44,-60,-54,29
38.5510530243694,-122.539135646253,75,5226,95,-95,-33,53
19.2571533676903,-99.6508118810222,103,4749,85,66,-21,68
49.042992180225,-110.014953352662,-125,2661,52,81,69,32
50.5312549688383,-119.3383213109,-60,2646,25,-10,37,30
26.316936801833,-112.123094885255,158,7620,100,52,187,58
19.8894348771437,-100.523337613649,120,5445,84,57,-26,67
51.3149823740383,-122.651343955499,-111,1560,34,37,44,32
35.7201099951174,-106.011326086381,-11,3540,42,80,49,42
39.5967907836231,-107.506675615327,-63,2688,6,4,34,40
39.734966284155,-115.805668961812,-35,2814,24,-54,63,39
18.0894489212857,-98.9055122196605,213,8850,95,38,46,66
36.8607129529471,-105.362352332339,-83,1407,28,72,-20,43
31.7115306870825,-115.759619971174,61,4533,79,-31,54,48
34.8162826506613,-118.192246167647,65,5880,84,-88,147,43
35.6052934308765,-112.516307765621,12,3963,48,29,50,46
37.4322005381715,-105.231565486212,-80,1890,41,83,14,41
59.4828161025666,-126.656303388694,-227,1716,41,55,16,24
38.5682436934071,-110.87686101215,-35,4134,36,72,143,38
26.143220613121,-112.13009057176,171,8091,100,29,239,58
48.893771613067,-113.648717597118,-96,1392,15,32,-3,35
34.0611782584057,-115.814733264472,105,7437,75,-3,220,42
58.7045738778051,-130.36515599572,-171,927,38,36,17,29
55.2590580139057,-130.027692819788,-20,2448,50,-54,-113,30
40.5909017264269,-110.068478592844,-76,1911,9,38,45,36
36.6532271628526,-107.250613182733,-55,2649,37,39,28,41
47.6825941052502,-117.60638657633,-30,3141,48,-88,47,32
37.7924063841732,-111.742029910209,-40,2853,31,49,79,40
33.3628544510431,-108.069006426587,-6,3207,60,63,34,52
37.9436546681042,-106.327343305719,-96,1740,22,62,27,41
38.7299067933145,-104.15265225783,-32,3273,75,90,44,41
43.2323497302029,-109.885689720752,-126,618,12,-39,20,38
29.3985677606298,-114.127391945,105,5889,87,-39,135,57
59.5869527386679,-127.94191640113,-247,1488,41,58,30,23
36.534261065495,-112.793159663951,15,4272,41,-8,62,42
35.9356582452776,-114.529742458084,83,7149,59,-29,204,36
56.5062963195796,-129.691292222923,-91,1329,42,-15,-37,31
38.2995250229499,-121.743261274082,71,5622,95,-96,53,47
49.4254025074289,-110.749447554492,-111,2634,46,78,61,31
57.4963866749838,-134.340200891257,-37,1632,38,-7,-122,29
41.3397065465454,-106.983065729818,-69,2247,27,69,59,38
41.149116673282,-115.710322346421,-50,2307,41,-72,58,41
61.2495344041265,-135.103705561457,-210,1422,52,68,71,26
37.1597844521341,-109.027730046564,-20,4350,40,-4,118,39
41.7221927046933,-115.412241225554,-68,1851,34,-70,58,42
34.8870804126193,-119.153102591282,50,4272,93,-92,18,42
49.8503327910257,-109.318313327023,-138,2403,43,74,51,30
41.6923481719625,-106.938229829827,-58,2613,39,60,87,36
38.4933063333816,-106.988007391739,-118,2154,20,55,70,41
24.3604695655545,-105.308878528434,74,4362,80,67,-29,60
36.7525814858022,-110.220453893654,-4,4449,43,30,118,35
36.5563760158731,-109.526335226251,-11,4248,45,26,121,39
39.6273833713074,-113.745224041519,-35,3465,35,64,105,40
26.5686517574675,-106.96838467542,79,4782,77,68,-34,62
18.8755193966779,-98.998499311748,205,8277,92,35,20,72
40.0981384764607,-108.916075468809,-78,3423,33,67,89,36
39.8045754532523,-106.61109081995,-88,2178,17,84,54,41
43.3266429478504,-115.701314644227,-39,3042,61,-92,60,37
42.4871765488989,-123.035878771405,20,3396,74,-92,-34,47
48.0876180489639,-121.885650363931,25,3345,57,-94,-111,40
19.1928359696943,-97.700315628562,126,5754,85,82,16,71
52.061450850584,-116.425174169941,-131,1548,37,78,-13,32
41.8330830792136,-115.362955826546,-80,1422,34,-81,46,42
41.063556680211,-110.757638863132,-74,1998,6,0,56,38
36.4359221236438,-112.026953634317,-12,3303,41,-5,65,42
42.3490182663633,-118.906409075178,-15,3075,34,-48,93,44
38.5807156347477,-111.115231100669,-35,3744,36,79,124,37
26.660443208527,-108.905871835507,172,8613,90,62,76,58
34.4671569125851,-119.041316865605,65,4677,95,-90,21,43
31.3699210993172,-112.100434942352,106,7029,84,42,112,50
26.9991140587121,-106.957694212556,83,4968,75,70,0,62
20.1438165125944,-100.178591174242,120,5307,82,54,-13,70
36.6548168379005,-119.915709205757,71,6090,96,-94,125,45
39.1903337247297,-117.425647391538,-44,1953,14,-48,80,43
53.024211133304,-120.915539292691,-121,762,16,-30,-37,32
36.2256799579998,-119.360140506196,73,6150,96,-95,122,44
54.4588208712426,-129.392012140747,-54,1161,38,-55,-71,31
38.8013150039908,-113.982500731997,-22,3657,33,58,103,41
57.825892102437,-135.060692934405,-22,2061,38,6,-104,30
51.9880403550543,-127.147292818702,-35,1356,45,-71,-80,32
38.7879740814117,-104.387770998879,-24,3372,74,90,42,40
46.4485470614024,-119.396514527752,2,4185,52,-90,119,37
38.2192630316855,-108.480916889682,-39,3507,21,47,73,39
31.7094942530936,-116.027323679043,75,4935,66,-60,77,51
37.7292496721028,-114.95139740273,-5,3603,25,-34,73,42
19.9729140493074,-99.5563660782259,113,5289,82,64,-20,68
34.9225796249678,-114.326346202158,85,6786,66,-25,165,39
31.8892256725296,-106.066562688599,58,5799,66,72,114,46
49.961574139167,-119.782779777402,-81,1896,29,42,64,32
30.5424866126552,-114.7545415216,128,6951,90,24,234,56
37.7952554877009,-104.630939823065,-8,3564,47,83,38,42
55.8967360994382,-130.555058245717,-30,2235,47,-48,-121,30
34.8128796240395,-117.631485994985,64,5736,80,-89,169,43
41.4121052739448,-109.006655887099,-73,2379,33,72,91,37
54.2139741692293,-123.07913478333,-111,1998,32,18,9,31
29.3399336315314,-100.365950148802,96,7227,48,80,55,42
36.526445674217,-105.07769403444,-61,1995,48,84,3,45
42.359278098194,-117.916796034123,-32,2658,37,-59,79,43
38.2220823342804,-111.724236888491,-64,2055,23,52,59,41
37.2611520989811,-106.955437055047,-73,2376,34,28,41,43
36.4856539612326,-118.13052283118,-25,1704,65,-89,52,41
42.7586217352831,-123.644090878981,27,3138,82,-92,-86,48
51.0552515293522,-121.647969787471,-85,1929,30,5,52,31
34.4376501265875,-109.498425674159,5,3951,56,58,62,47
19.5164226378587,-101.52731016712,108,4926,88,49,-63,66
54.5845631671007,-120.023413618614,-120,1662,32,70,-10,30
38.9522432714805,-108.094864082646,-86,1524,19,-53,9,39
51.1556255096146,-120.98723765591,-78,2088,34,24,50,32
23.7733763025704,-102.303382470195,118,6096,73,69,84,66
28.4105254511707,-113.570624773414,110,5901,87,-19,120,59
56.7252737237902,-130.921209314395,-88,1056,33,-15,-54,32
32.841604164138,-116.254548637255,106,6654,81,-82,119,50
32.0195134412718,-108.874268358725,55,5598,71,51,90,49
52.318139419503,-118.91474495022,-123,939,23,-18,-9,29
42.1498617022609,-116.065677177553,-50,2235,42,-76,67,43
56.9914661100823,-131.963446193634,-68,1551,35,-22,-69,30
31.4247013930137,-110.885868817659,78,5976,78,52,61,50
54.6571836416416,-126.39177210945,-126,1509,36,7,22,31
43.954115794055,-122.386111208535,-13,2184,73,-93,-105,42
39.6546873142748,-107.620731896647,-63,2640,6,13,32,40
49.1312655414974,-114.811997668437,-98,1518,23,-61,-12,34
36.4987753374142,-121.757132432485,100,4794,95,-93,28,61
38.9764350870697,-106.257054711959,-103,1494,14,65,33,40
45.1428810112854,-112.26325116937,-71,2046,52,75,38,38
27.799711933115,-108.922107504456,108,6183,85,60,-7,56
39.2573835541856,-105.780373673977,-96,1506,36,85,23,40
46.7022743684358,-117.733141351958,6,4056,49,-92,53,38
43.2627890564703,-110.604123618713,-111,1284,14,-63,28,39
59.5870652988894,-126.815829827666,-237,1575,41,54,25,24
50.4150528704895,-121.032101454184,-81,1497,23,-17,34,33
42.891977958685,-112.8271145793,-51,3042,26,-25,88,36
33.7774184926559,-118.282221876285,138,6408,96,-88,93,53
37.7520350846447,-116.299362383572,-17,2937,22,-33,82,41
46.1189817366024,-122.953143611785,40,3951,65,-94,-74,43
46.6369893580526,-119.891781968405,5,4464,46,-86,135,34
37.173738828428,-106.971013436573,-75,2133,34,24,24,43
36.7305335732091,-109.136964465712,-27,3519,46,16,77,38
43.3206266280442,-118.014214736609,-45,2559,41,-79,70,41
37.6864298988707,-116.742605074471,-3,3702,19,0,125,40
41.176947330831,-115.447855279489,-51,2625,40,-54,69,42
32.7118258579188,-116.549304129261,75,5019,81,-87,32,51
35.4069442942273,-118.665774598654,69,5574,89,-94,78,43
52.6664784520437,-121.238784011311,-103,1284,18,-45,-37,32
51.2814608958496,-117.534168083293,-120,1020,25,-71,-15,28
29.3811953400899,-99.7498753867854,96,7236,43,82,45,41
51.1458576714985,-116.918972529439,-130,963,20,-50,-11,29
57.6689435497002,-131.790546772267,-110,1269,39,-8,-20,30
46.8371767551331,-117.979061863792,-6,3591,52,-93,76,38
24.4780023139542,-106.719791487646,195,8910,91,59,33,59
45.6439671894456,-119.824159501137,13,4203,54,-92,93,38
38.0955855422429,-110.889039029756,-32,3459,28,59,102,36
43.6174927654833,-123.011566798618,22,3228,76,-93,-108,45
34.5382820444446,-111.087976284798,-11,3069,61,14,4,43
46.1693206113364,-121.920926150347,-10,2331,73,-93,-125,38
39.9716413195586,-121.125732125045,-6,2451,83,-95,-28,44
40.4018177668215,-121.556628425751,-13,2049,76,-95,-18,44
21.6015302814071,-104.588698695259,216,9132,93,68,24,65
57.978593953755,-134.993636830598,-27,2007,37,10,-103,29
57.5866283111707,-127.859777555492,-176,1080,47,48,18,28
28.0654741031565,-113.06544006015,133,6942,89,-6,173,58
37.2684989989213,-108.599531237185,-32,3462,35,7,68,38
52.7370503669935,-118.010372811146,-123,1260,33,68,-5,31
58.5166881195414,-130.210697552904,-168,960,38,44,18,29
38.2896028823952,-107.97618968626,-64,2130,16,42,20,42
36.1403130836291,-112.597674560559,35,5193,45,14,105,43
42.830363913622,-122.104719588333,-30,1764,75,-92,-36,43
46.4197915879457,-110.392180181918,-55,2370,55,76,34,39
39.459709475022,-109.877043313565,-63,2496,13,51,62,34
39.9692734930846,-119.536755433432,15,4227,51,-92,105,43
45.9215626501199,-114.335152078634,-88,1407,12,0,23,42
42.8751007158445,-124.423646382873,60,3546,82,-90,-119,52
32.3499262276943,-116.586537465918,108,6036,88,-87,85,54
47.5754985674388,-116.411763031959,-24,2940,48,-92,-14,37
45.9500771265423,-122.914891447104,34,3762,68,-95,-88,42
40.7448157254383,-111.477947847474,-54,2472,34,-89,25,40
30.0786139268183,-109.800326117225,115,7404,69,52,83,51
30.4387168547081,-99.552909887774,74,6351,42,82,28,43
40.8939858631452,-105.000686106221,-30,3030,67,79,38,39
35.3797015705447,-114.854089148583,79,6675,60,-14,173,36
29.7948328745275,-115.294317442711,131,6576,94,-71,175,59
42.9741890310949,-113.083103664561,-63,2820,25,-32,79,36
47.228173004282,-121.305784286211,-34,1953,67,-92,-71,31
40.8798382311545,-121.254062654813,-8,2895,71,-97,7,46
43.4914546267344,-117.401905385135,-29,3222,42,-72,83,41
38.4643256741299,-113.278099103659,-41,2739,14,18,52,42
45.5358996301441,-119.096774432698,-8,3147,53,-90,52,40
53.9585073551788,-132.083222632603,13,2613,43,-51,-105,33
46.6534318505284,-110.671429340571,-65,2148,44,71,21,38
37.0792792861404,-121.810218179671,75,4584,94,-91,-18,50
38.8499153723732,-114.890456693942,-45,2352,7,0,58,42
48.1736617994176,-117.071060746058,-37,2892,47,-88,10,36
41.7671259139384,-113.958935613708,-58,2469,18,-9,67,38
51.3708418301128,-125.936187471046,-51,1227,40,-72,-20,36
40.1676235635951,-105.881119493425,-95,1857,21,87,30,40
35.0322880377406,-118.597063165601,45,4344,87,-93,56,41
29.6471769300931,-108.562045026062,44,4422,73,56,-13,51
40.7497482805872,-116.981762553599,-18,3525,42,-47,118,42
48.9284672912831,-114.478203920924,-86,1884,19,-43,7,36
23.4901755939239,-105.269284517015,103,5451,84,60,-40,58
25.0743065394167,-102.051499702869,133,7302,76,72,91,58
39.8083944675571,-104.446850504291,-24,3519,67,82,41,38
53.6978582227793,-123.166224117282,-111,2028,37,39,16,33
54.2509186118007,-128.120262672703,-74,1566,40,-57,-39,28
38.8136964318329,-121.40091755783,75,5913,93,-96,39,43
40.9339012103195,-120.486368147805,-32,2295,55,-92,45,44
31.346630726816,-110.027752682495,79,5949,68,53,74,49
52.1118558404916,-118.007265738826,-133,735,22,17,-17,30
52.1621915507579,-120.301665503421,-101,1356,21,-55,-32,29
60.9224506887799,-134.254892724118,-212,846,48,69,55,26
36.2085003301812,-106.711060207551,-48,2616,31,63,26,43
30.6075296074839,-111.137911072192,111,7062,80,59,104,52
44.7293808075564,-119.394942831812,-12,2928,40,-75,51,45
44.9169346398974,-120.258517823765,-5,2997,45,-85,54,43
37.2442525922709,-110.674458916123,4,5190,34,38,176,35
38.9564742950254,-120.199223588812,-17,2115,80,-94,1,44
47.6931878270036,-122.204736553206,41,3939,58,-92,-52,38
35.4472400880466,-106.468087278323,8,4326,39,77,77,42
40.4760969537458,-113.543666252281,-27,3948,29,53,134,33
58.6388261044967,-125.309354105658,-186,1059,48,73,0,27
39.1872491490965,-119.47969592972,-25,2337,50,-91,56,43
27.3546767448283,-107.553462750553,76,4893,74,70,-17,61
39.2074537061327,-107.97139177838,-49,3024,14,26,50,39
50.6564635438763,-127.94870472523,20,2400,59,-77,-157,35
50.4796286201299,-119.883528955192,-75,2136,31,32,58,31
36.6058932941158,-106.839748938454,-61,2454,34,50,20,42
26.9433055114972,-112.801298528757,145,7119,96,22,203,59
40.2869316845096,-109.033846263699,-71,3246,32,60,85,36
51.7908680020122,-123.968736647641,-120,1569,39,2,48,37
39.6937699019444,-109.369401431515,-66,3240,22,62,81,35
28.2963439969534,-107.237080671819,50,4524,79,68,11,55
43.3353628768224,-116.86336813684,-40,2688,48,-88,60,40
43.5102583322799,-115.759674826718,-49,2745,61,-94,40,38
50.3881864724813,-120.926235362609,-76,1629,25,-9,43,33
47.1303341174531,-116.977866810154,-32,2559,49,-93,5,37
38.0759676812669,-108.10571243448,-55,2238,18,41,20,43
24.9475443039322,-100.784819844558,113,6393,54,87,62,59
29.8752909648085,-100.127798502921,80,6534,47,87,29,42
49.4407922167415,-121.17993920079,-74,1569,36,-86,10,33
43.4658411499853,-123.310772109368,50,4317,79,-95,-58,47
42.7753290494945,-124.373598490243,65,3741,82,-92,-116,52
39.7644967525425,-108.582266154951,-66,2763,20,49,43,38
18.5551287795255,-103.032531245719,158,6531,97,65,-56,66
56.7766272679227,-130.254569557346,-106,867,36,4,-17,32
45.0921217017334,-123.593194485927,37,3453,79,-93,-140,47
58.7651785908283,-126.569441658498,-208,732,42,67,-5,27
50.3586194451769,-122.428776820928,-88,1308,25,-77,18,32
39.5098860450955,-120.54912420791,-12,2418,83,-94,-35,44
41.5215484218476,-119.857559167413,-20,2736,50,-90,68,42
40.0593541297342,-119.956600901799,1,3591,58,-92,65,44
32.4385644652671,-112.787714533127,123,8001,79,26,175,42
31.4258865424596,-115.16006555324,125,7038,85,8,240,54
51.9295421431452,-120.156275888418,-93,2211,26,-5,13,30
34.4480480522323,-119.501910877765,95,5322,98,-89,10,52
42.6815283042709,-117.173046754614,-30,2865,44,-74,71,43
29.8441052099305,-115.676774409652,146,7056,93,-74,201,60
54.2801495022482,-127.491807674639,-90,1620,39,-42,-10,29
51.5864011158857,-123.585782134279,-116,1389,38,32,40,37
48.4228882480332,-117.272514440651,-45,2865,44,-85,12,35
27.2506198488561,-112.092115882897,161,8562,100,46,243,51
37.7685908533105,-104.218889103242,-8,3999,60,91,62,42
47.8724618105727,-117.586967382327,-35,3033,46,-88,46,33
55.0932313023696,-121.385689020167,-135,1344,27,53,-17,29
40.1693355971722,-113.316719538464,-27,3996,24,44,133,34
29.951128083994,-99.9316910834064,75,6477,45,86,25,42
40.2803006432564,-104.376328823566,-32,3648,72,83,52,39
38.1989738087627,-112.03088206386,-46,2628,22,66,72,43
35.4657367424741,-118.356324622748,13,2880,83,-92,-17,42
44.769854855765,-121.458835335336,-6,2766,63,-94,-6,44
39.5123968666683,-112.481917364734,-30,3882,28,-33,115,37
31.2030262214931,-103.474545617881,75,6567,58,82,109,48
30.5607335779121,-108.41976132031,60,5508,67,60,61,50
57.6095516818409,-132.982907774706,-88,1008,34,-11,-75,30
56.3771406846432,-131.686998187356,-58,1188,32,-28,-89,32
38.862585813722,-107.021080139374,-120,1440,20,-21,29,40
53.2369001595369,-123.29975754678,-120,1812,41,46,19,34
19.6400089539912,-99.2702105374568,118,5538,89,72,-3,68
36.5388039223754,-121.658613440803,88,4680,95,-92,4,60
25.6647520466616,-106.909516270075,83,4758,77,56,-58,61
